0,1,2,3,4,5
3.161674,16.85312,1.9065286,2.1034195,-11.549947,6.492523
14.854421,7.4071035,-14.224361,5.9817705,-0.58169305,-3.1965656
1.430599,13.743626,-1.326637,-0.63049793,0.7609572,-21.951498
-9.126983,17.70349,5.923548,6.5774755,1.5286534,-14.391859
14.582623,6.6045923,8.549266,9.710494,-10.659421,0.28721058
8.363074,12.477747,-6.0085497,-2.7098718,11.773166,1.1841251
-10.490625,5.612845,11.649311,4.135903,9.213594,12.280526
-12.094278,13.3145275,0.16926508,0.66892385,-19.435856,4.155949
7.853111,-5.124062,9.710633,-12.741448,-14.244454,-6.55417
0.5853786,-7.560393,4.530979,6.8899665,1.7064924,18.055931
3.5676816,8.39316,-10.47193,-12.501552,8.886434,9.737489
2.4252152,-11.090102,6.2331505,-2.1707988,5.100586,20.799742
6.8354063,-8.735619,8.527475,2.3040564,-14.201195,-8.367515
-8.468125,-1.158985,-16.901213,11.275438,-5.239042,-6.6372733
13.446761,18.08997,-8.140892,0.0105351815,-1.6782736,-0.41466364
2.7292237,7.7677937,2.1946993,9.594779,-20.600616,3.7912033
-8.221551,-0.5591411,-11.233878,7.367343,7.151431,18.54542
6.330479,-15.775275,-2.6975908,-10.367538,7.020276,-0.56078184
4.50556,-7.0657997,-11.228977,0.8593218,-17.993525,-3.4341824
12.731923,-6.124483,-5.833722,-14.484775,10.884041,-0.42483836
-10.918793,15.56031,7.1627493,-8.313147,9.003015,-8.586495
3.7463603,6.5427656,-15.867189,14.719585,1.3242596,-7.510339
3.4282196,10.242851,11.392294,-7.385138,-12.8228,-16.673447
3.0153687,11.695792,-8.209989,10.504961,-8.442728,-1.5729979
-13.994603,-9.584772,1.3346608,2.614399,-13.66929,-11.156426
-2.2653708,0.495822,-11.343978,-0.876057,2.040679,-16.62089
13.394774,6.1082525,0.43496847,7.1765614,1.6579242,-20.774815
-13.420935,4.9564667,7.9261327,11.952145,-9.5476,2.7457488
-2.1328406,-5.5768003,-8.150639,-8.573525,9.225505,-12.466673
6.5823193,0.86492634,-15.086074,4.0727143,9.960441,-13.426028
5.9971848,10.089133,-8.16953,-7.822225,-0.5471982,-8.250321
15.572967,1.8463798,-2.0644674,-4.861095,-5.3178825,-6.6652265
0.38573718,-6.7933483,-7.082462,3.1942794,3.031483,8.639857
18.588394,-15.099565,8.792817,-1.2911288,2.3657255,-1.4461876
10.1943445,-12.733709,0.8603163,1.8631259,16.521196,-2.7312567
-2.8547797,-17.382847,5.3468137,3.3995078,7.717961,-11.855232
-11.124379,-14.499408,-2.5435276,-6.9050603,7.013432,-12.086138
-0.042621717,-16.390282,3.0846274,-10.464439,-5.71497,4.060355
0.23223996,-2.4600446,-10.657182,-20.430307,3.1759038,-3.663994
6.3530693,10.418049,3.0169249,16.015686,1.3432134,9.124536
10.114959,-8.526476,2.7841134,10.4891815,4.2139215,-12.763874
6.217228,-13.121663,9.496514,-7.3535275,-0.2921077,-6.0069184
7.5348816,-5.0123415,-1.3150746,-3.2707636,11.831233,-1.797207
3.0755382,4.378011,-21.739681,-5.6156406,9.541523,3.430537
4.4811325,0.85272586,-5.088796,-7.260268,-22.300613,3.472798
-1.7005532,-9.586009,-6.234115,12.646837,6.533204,11.427353
-1.763059,-14.507733,20.488539,-0.3275492,0.8252763,-0.67044234
-11.516326,-16.748848,-6.0737147,4.874614,-1.1806003,3.72915
5.3914504,6.01853,-21.30084,-4.99053,-0.9983271,-8.571381
-13.789498,0.9626293,-0.97510564,-4.010142,8.304488,11.028508
-5.9288483,-12.54268,3.8559055,11.543768,-5.9715133,13.5641
1.2380663,-0.83327985,-4.756124,-10.056914,9.529098,12.480663
6.476264,-18.438087,11.590357,7.3081684,0.6124557,7.251658
-0.6988088,18.658089,-0.92570543,-10.235153,7.0308256,6.670878
9.894609,-9.354481,6.7224417,0.26100367,-3.2947547,7.386162
3.444683,-10.325028,3.6383107,12.061713,17.198015,-3.933912
-2.2287257,-2.472501,-16.38601,-2.9970925,18.069534,-11.581331
-9.942282,15.753863,4.736481,2.0831583,-6.3732333,1.8274744
0.9117022,3.4135041,1.4531953,-3.479674,13.526948,-22.67996
-81.783455,-14.193175,-40.634174,0.42611688,7.3387804,19.13856
15.240668,-8.493659,1.7473652,-9.457901,-8.411748,-0.18841086
9.200126,-18.856325,-6.7198143,3.1305268,4.197882,-9.283952
5.692634,3.2036216,-2.2961512,-15.267352,12.43453,4.258193
-2.4121327,3.3216228,1.4851899,-17.335278,-16.91367,3.2603996
-0.18540345,0.4749381,-10.29442,-12.525151,16.136908,-0.04555779
-17.301344,-20.05136,-26.286741,-2.1486797,-14.448182,-0.4212059
0.6762312,9.502406,-14.03117,-10.483461,-7.499056,-0.63340575
-3.444968,17.46186,-3.604087,3.1195486,14.826243,-4.271396
2.1066077,-3.9241066,0.44121,4.3702326,-23.249464,13.333128
-21.40832,9.856903,8.068549,-0.020268746,-9.646658,-4.6914043
5.025871,-8.363198,-4.3401604,-3.265341,-3.0324214,-1.90321
-14.556881,-5.8899755,12.921688,-13.772714,9.30302,-10.527216
0.29257128,-14.466058,-3.6792362,0.7353223,-9.410938,-9.065717
-2.0807843,-3.973502,3.1873167,-3.2243726,-1.4585234,11.780728
-8.771122,-8.148915,-6.598798,-11.005835,9.460114,2.7669315
2.392498,-11.273756,-5.688733,12.25015,3.6330712,-8.776654
7.424936,-3.3432438,-10.4481,-13.292925,-6.076285,4.312798
-4.204796,-11.67522,1.4134134,-2.6505167,15.312065,-11.363908
-5.328063,4.295408,13.348805,-1.5226312,2.038168,18.007963
16.363832,7.0330987,-6.8352857,0.6503852,6.6584635,-12.066168
13.174568,-19.871872,-0.15528567,0.30937767,-12.475636,5.9450316
-2.7104099,12.374003,8.584654,8.987122,11.38409,8.563703
-5.2516017,-15.108068,3.1207135,-18.76954,3.356538,-4.5183697
-2.6845977,12.580584,-14.022113,-10.369985,4.089373,-5.6047745
1.9863008,-6.731504,-15.596417,-12.322795,0.85301316,5.6349206
-2.0356567,-8.191158,-9.711061,7.914873,-10.33597,3.0384145
4.6051917,-7.538774,10.867246,17.870247,4.0716014,-0.6143829
-25.667715,-19.697258,11.567153,-10.059571,-14.074949,-3.7670135
-22.348293,162.62193,32.252964,37.068077,-99.66932,46.199493
-8.096634,-6.1573234,-8.436582,15.003064,-8.068994,10.217227
-1.1663468,29.024094,-5.8832,0.39329702,1.7097183,-1.1300265
-2.224216,10.199494,14.737004,-6.359364,-19.567736,1.768018
3.9997556,-16.902578,1.555372,-12.013311,-7.190077,-6.0836782
-7.9818296,20.936142,9.544507,-4.9423122,2.4606292,-6.99374
19.574547,-3.9667695,-7.3058796,3.1218863,3.03382,-13.275563
-8.196951,15.283945,-9.987636,-1.268649,7.767871,5.752698
2.2645078,-11.424134,6.5878286,15.199651,-11.193908,3.043962
0.384608,4.927914,9.373302,-14.469611,-4.698147,10.638072
-8.20187,1.051026,12.635519,4.52638,-7.6490493,15.106268
-0.6782824,1.366406,-9.445314,-7.83672,-0.6618656,-6.319823
4.564571,2.2082996,7.241719,2.579686,-0.11753936,9.005632
1.8060019,-15.935596,10.519447,0.29690933,-13.744751,2.0707178
2.0155299,-18.78973,0.037443835,8.690912,10.527172,2.2314897
4.7857323,-2.6885166,-10.727575,-2.8887482,21.857073,-0.8085538
3.593063,9.332624,-1.9707749,-14.990832,-0.43285763,-18.730093
8.730622,-1.7657323,2.1576436,-9.921874,3.3422978,15.862561
-7.5304384,0.3988,2.7325747,1.8348395,-11.47021,-20.713863
11.242112,12.232632,-6.1828485,17.643696,-4.4177256,0.875509
-2.7933304,14.6419,-3.4184022,-10.529632,-9.800665,11.828584
-13.834128,5.0294724,-3.3183558,7.550533,13.558916,9.037489
7.8471737,1.1290157,-12.106325,4.323917,2.9909492,0.7209665
4.3852596,-13.397589,0.051632427,3.0294147,2.557317,-20.022762
1.3133518,-17.607193,-11.787123,-9.657336,-0.92406434,2.681068
9.417441,-12.224096,-5.6650696,-8.388386,11.788008,12.481911
1.5143881,7.603133,3.9748027,-5.9852867,5.498072,3.503118
3.1582322,-6.880102,-0.56768924,-19.091988,2.6226645,6.7401686
20.584166,7.9519706,7.9085603,4.7426023,0.79038066,-3.4397895
-3.0351052,8.6823845,0.23516664,1.2267454,14.294552,-15.428583
14.750794,-6.840901,4.511538,1.648256,11.01162,7.1872935
-16.976671,1.2566522,-6.5461926,-0.45285213,8.946651,3.3287685
1.2746302,15.350303,13.454516,-2.4530618,10.038395,-7.1779475
-8.49414,15.895266,17.26702,8.11748,-9.8914385,2.8427362
13.060001,-6.45771,-12.4841,-0.34007093,-3.5450397,-14.701476
-18.383795,-4.9869113,-0.32356167,8.707126,-9.993741,-5.965733
-4.002796,-6.7038097,12.997839,2.425496,-12.297765,12.431283
-5.3722672,-11.580562,-9.54496,3.3101332,5.9886246,-6.722618
-162.2995,-9.817775,47.244797,-18.695019,22.992981,53.589264
-2.846345,-9.573739,-4.9507737,-5.0485506,-13.76844,10.452541
1.6377541,-14.898156,4.4815464,1.318739,-1.6101012,12.549455
-5.589925,0.6007591,-2.429511,-10.590004,16.405558,-12.216865
-10.386214,-5.6997514,-10.951115,4.889431,-10.273644,12.590348
-6.4280715,-20.998577,2.1184502,-6.7647805,-10.889943,4.834606
-2.0430226,-2.295256,-22.313856,10.416171,8.020632,-34.33315
7.1743517,-4.1722317,-7.5838146,-8.224304,17.324816,8.860312
6.9448752,2.843544,19.825293,-5.405936,-8.759032,-6.274387
15.021561,-3.1080363,12.221426,3.490177,-5.581086,0.20921612
11.9213085,2.9426444,4.030036,-12.348304,-14.061806,7.2778
201.657,21.694784,297.62436,46.76082,-31.432253,188.4077
23.15751,-13.191653,-8.735434,6.454889,-4.0418825,-0.030669034
-7.158046,-8.5139065,11.452152,9.591138,1.710159,2.7132547
-5.2074103,-16.705784,9.242878,-3.4014463,5.4818087,2.955576
19.26922,-10.133077,-9.2204,-8.792904,-1.9378979,-0.29826155
-5.923166,7.2610083,20.959684,-20.641085,-5.347516,-9.153233
11.298224,2.2663698,-11.258742,-3.243604,-12.222349,-8.169942
1.3496584,0.21420659,-2.8756905,18.091387,-15.379253,-7.1504745
13.947927,-8.762202,-13.554714,9.636444,-0.37270924,-7.509346
10.406929,10.194198,13.232058,6.27823,-0.3192605,8.4889555
7.082085,-1.9777328,-5.7361903,-10.629931,6.961987,-19.394327
-10.979842,10.31074,4.40222,10.249597,3.4016929,9.7765465
4.3137565,15.486462,-18.7108,-8.680061,-2.1170092,8.577695
9.709105,-5.504691,1.2577051,6.939311,22.537573,-0.101274475
-0.76470023,-1.2164276,-2.2422926,13.28973,13.402805,7.9922585
-12.861151,-9.953236,-1.5484848,-9.33589,-18.628899,5.0768704
-1.2789236,4.434007,-16.040138,14.431958,-5.6422095,7.0368752
15.616865,-0.6827755,5.632338,-8.022033,-0.07839231,4.8986454
0.9341597,0.52373135,-16.961357,12.427606,-15.123664,-1.9978797
-6.2422357,-6.381761,-7.0128617,20.878977,3.0517557,-0.5859532
-0.95191425,3.4535165,-39.037758,31.044214,-0.92159086,5.0351715
3.7977886,-7.5240803,1.3524508,9.762328,-2.2653608,5.486784
15.879862,-2.021487,3.380856,1.6777407,10.089032,-2.876199
-4.050894,3.3953767,-19.974867,4.2666435,-6.312461,-1.5854702
7.885998,1.8530694,-12.867463,13.506531,-3.7421982,-13.135658
-8.050497,-5.0962014,-14.981749,-3.989739,-6.6955914,4.429472
-2.343121,-1.4577711,-16.582993,-8.501188,-12.4872875,-5.0744348
-4.9311147,-16.036268,-2.9859543,-6.175763,4.8956823,12.683524
4.198104,-12.970444,-10.986731,-11.282084,12.607869,-2.822825
-69.36938,109.46965,-20.077984,43.750515,-20.738403,0.32838455
26.371939,10.64744,-3.8572676,3.6921248,-2.8847764,0.8251519
-4.0641627,-16.506678,-1.6131339,8.703696,-12.91104,-4.6895103
-12.137247,12.302108,-6.4288177,-8.575096,-8.552683,-2.081928
9.700371,2.1127229,-5.8211594,5.0939746,-10.50077,3.989292
13.206312,4.373452,-13.244634,-11.493831,10.803514,3.1553745
3.267804,-0.6676485,-22.686974,-4.421979,-8.341139,10.372449
7.339306,-1.3396684,10.341368,1.5206784,-7.6867943,19.937796
-1.6254296,-7.7210445,-18.957615,0.482993,-5.795523,-10.879232
-8.525217,3.3535428,-17.28377,-7.220266,1.6230115,-0.73006856
-22.789816,-0.24817237,13.607604,-8.187747,10.088005,-8.045122
26.06577,23.248932,-3.0532465,-13.856657,-0.9083532,-3.5109417
61.188328,66.34779,-21.556416,146.03268,-158.85056,118.22105
8.380736,-5.8573594,-1.3317213,-1.3874984,-10.484307,-19.916315
-3.654864,-16.382734,-15.666156,1.5317602,-2.3315752,10.921665
-4.301486,15.313685,-2.4430423,11.086945,3.0783246,-0.7495121
9.536281,0.23323804,-9.912395,1.523385,12.785265,6.4771557
0.63506126,11.51969,-11.711871,-3.4599712,-15.290048,-1.94616
-15.541985,5.5024652,-10.467747,-4.1804566,-1.1898863,10.343246
2.0743067,2.186849,-4.27403,13.702499,2.8828058,6.08026
0.44059858,-0.06743528,11.624849,17.697132,8.4746275,-5.5965466
1.9339153,-2.0169466,0.28242013,0.99190307,0.4518153,-33.72426
-2.4713395,6.017327,-5.7845154,18.225464,10.945922,2.8899987
16.6327,6.8903246,-8.1297455,10.748927,5.0952787,4.8296003
-1.6995256,5.215976,-16.680466,8.356131,-13.432275,8.467757
-13.591171,1.6555653,7.0689645,-5.6232705,-14.855504,9.158806
22.256468,3.420154,-1.7540493,-6.4870553,8.584194,-2.0477946
